finalWorth,personName,age,country,industries,status,gender,birthDate,gdp_country,life_expectancy_country,total_tax_rate_country,economic_class,education,region
1300,Randal Nardone,67.0,United States,Finance & Investments,E,M,1955-06-22 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1300,John Oyler,55.0,United States,Healthcare,U,M,1968-04-03 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1300,George Pedersen & family,87.0,United States,Manufacturing,U,M,1935-08-18 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1300,Seifeddin Rustamov,60.0,United States,Manufacturing,N,M,1962-06-17 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1300,James Scapa,66.0,United States,Technology,E,M,1957-01-23 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1300,Hal Steinbrenner,54.0,United States,Sports,N,M,1968-12-03 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1300,Jessica Steinbrenner,59.0,United States,Sports,N,F,1964-03-26 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1300,Jennifer Steinbrenner Swindal,63.0,United States,Sports,N,F,1959-07-28 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,Michael Arougheti,50.0,United States,Finance & Investments,N,M,1972-10-10 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,Tope Awotona,41.0,United States,Technology,D,M,1981-04-22 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,Thomas Bailey,86.0,United States,Finance & Investments,E,M,1937-01-01 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1200,Darwin Deason,82.0,United States,Service,D,M,1940-05-14 00:00:00,21427700000000.0,78.5,36.6,1,1,Americas
1200,Farhad Ebrahimi,84.0,United States,Manufacturing,N,M,1939-01-01 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,Gary Friedman,65.0,United States,Fashion & Retail,D,M,1957-08-06 00:00:00,21427700000000.0,78.5,36.6,1,2,Americas
1200,Lawrence Golub,63.0,United States,Finance & Investments,E,M,1959-10-03 00:00:00,21427700000000.0,78.5,36.6,1,4,Americas
1200,Richard Hayne,75.0,United States,Fashion & Retail,E,M,1947-09-01 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1200,Orion Hindawi,43.0,United States,Technology,D,M,1980-01-10 00:00:00,21427700000000.0,78.5,36.6,1,2,Americas
1200,David Kaplan,55.0,United States,Finance & Investments,N,M,1967-08-29 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,Kim Kardashian,42.0,United States,Fashion & Retail,D,F,1980-10-21 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,Frederic Luddy,68.0,United States,Technology,D,M,1954-11-24 00:00:00,21427700000000.0,78.5,36.6,1,2,Americas
1200,"Cargill MacMillan, III.",63.0,United States,Food & Beverage,D,M,1959-12-21 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,John MacMillan,73.0,United States,Food & Beverage,D,M,1949-09-20 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,Martha MacMillan,71.0,United States,Food & Beverage,D,F,1951-10-01 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,William MacMillan,68.0,United States,Food & Beverage,D,M,1954-05-25 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,Jorge Mas,60.0,United States,Construction & Engineering,U,M,1963-02-28 00:00:00,21427700000000.0,78.5,36.6,1,4,Americas
1200,Jeffrey Michael & family,66.0,United States,Technology,U,M,1956-07-18 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,Alan Miller & family,85.0,United States,Healthcare,D,M,1937-08-17 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,Scott Nuttall,50.0,United States,Finance & Investments,U,M,1972-11-25 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,Jonathan Oringer,48.0,United States,Technology,D,M,1974-05-02 00:00:00,21427700000000.0,78.5,36.6,1,4,Americas
1200,Mark Pincus,57.0,United States,Technology,D,M,1966-02-13 00:00:00,21427700000000.0,78.5,36.6,1,4,Americas
1200,Forrest Preston,90.0,United States,Healthcare,D,M,1933-03-22 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1200,Jimmy Rane,76.0,United States,Manufacturing,N,M,1946-09-15 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,Bennett Rosenthal,59.0,United States,Finance & Investments,N,M,1963-09-24 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,Sytse 'Sid' Sijbrandij,43.0,United States,Technology,N,M,1979-08-01 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,Michael Steinhardt,82.0,United States,Finance & Investments,E,M,1940-12-07 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1200,Ion Stoica,58.0,United States,Technology,D,M,1965-02-12 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1200,J. Wayne Weaver,87.0,United States,Diversified,E,M,1935-09-01 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1200,Cameron Winklevoss,41.0,United States,Finance & Investments,D,M,1981-08-21 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1200,Tyler Winklevoss,41.0,United States,Finance & Investments,D,M,1981-08-21 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1200,Matei Zaharia,37.0,United States,Technology,D,M,1985-04-21 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1100,Joseph Bae,51.0,United States,Finance & Investments,N,M,1972-01-12 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1100,Abigail Bennett,42.0,United States,Food & Beverage,Split Family Fortune,F,1980-12-27 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1100,Sara Blakely,52.0,United States,Fashion & Retail,E,F,1971-02-27 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1100,Lloyd Blankfein,68.0,United States,Finance & Investments,E,M,1954-09-20 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1100,Ryan Breslow,28.0,United States,Technology,D,M,1994-05-20 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1100,Weili Dai,61.0,United States,Technology,D,F,1961-09-14 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1100,Paul Fireman,79.0,United States,Fashion & Retail,E,M,1944-02-14 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1100,Robert Fisher,69.0,United States,Fashion & Retail,D,M,1953-08-01 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1100,Donald Friese,82.0,United States,Manufacturing,E,M,1940-10-03 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1100,David Golub,60.0,United States,Finance & Investments,E,M,1962-04-16 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1100,David Hindawi,78.0,United States,Technology,D,M,1944-12-08 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1100,Nancy Lerner,62.0,United States,Finance & Investments,E,F,1960-05-11 00:00:00,21427700000000.0,78.5,36.6,1,5,Americas
1100,Norma Lerner,87.0,United States,Finance & Investments,E,F,1936-03-28 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1100,Randolph Lerner,61.0,United States,Finance & Investments,E,M,1962-02-21 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1100,Jeffrey Lorberbaum,68.0,United States,Manufacturing,D,M,1954-10-25 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1100,Kevin Plank,50.0,United States,Fashion & Retail,D,M,1972-08-13 00:00:00,21427700000000.0,78.5,36.6,1,4,Americas
1100,Matthew Roszak,50.0,United States,Finance & Investments,D,M,1972-12-09 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1100,Paul Sciarra,42.0,United States,Technology,D,M,1981-02-15 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1100,Dean Solon,58.0,United States,Energy,U,M,1965-01-01 00:00:00,21427700000000.0,78.5,36.6,1,2,Americas
1100,Joseph Steinberg,79.0,United States,Finance & Investments,U,M,1944-02-05 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1100,Zachary Stern,41.0,United States,Food & Beverage,Split Family Fortune,M,1982-01-09 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1100,Sehat Sutardja,61.0,United States,Technology,D,M,1961-07-09 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1100,Tiger Woods,47.0,United States,Sports,N,M,1975-12-30 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1000,Jimmy Buffett,76.0,United States,Media & Entertainment,N,M,1946-12-25 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1000,Tianqiao Chen,49.0,United States,Technology,D,M,1973-05-16 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1000,Benoit Dageville,56.0,United States,Technology,D,M,1966-06-29 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1000,William Fisher,66.0,United States,Fashion & Retail,D,M,1957-04-01 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1000,LeBron James,38.0,United States,Sports,N,M,1984-12-30 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1000,Ken Kendrick,79.0,United States,Sports,E,M,1943-09-02 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1000,Brad Keywell,53.0,United States,Technology,N,M,1969-10-27 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1000,Richard Kurtz,82.0,United States,Real Estate,N,M,1940-05-15 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1000,Apoorva Mehta,36.0,United States,Technology,D,M,1986-07-19 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1000,Tyler Perry,53.0,United States,Media & Entertainment,E,M,1969-09-14 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1000,George Sakellaris,76.0,United States,Energy,D,M,1946-06-03 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1000,Neerja Sethi,68.0,United States,Technology,E,F,1955-01-16 00:00:00,21427700000000.0,78.5,36.6,1,3,Americas
1000,Scott Smith,73.0,United States,Technology,D,M,1949-04-12 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1000,David Tran & family,77.0,United States,Food & Beverage,N,M,1945-11-19 00:00:00,21427700000000.0,78.5,36.6,1,,Americas
1000,"Richard Yuengling, Jr.",80.0,United States,Food & Beverage,E,M,1943-03-10 00:00:00,21427700000000.0,78.5,36.6,1,2,Americas
93000,Carlos Slim Helu & family,83.0,Mexico,Telecom,U,M,1940-01-28 00:00:00,1258286717125.0,75.0,55.1,2,3,Americas
26600,Germán Larrea Mota Velasco & family,69.0,Mexico,Metals & Mining,D,M,1953-10-26 00:00:00,1258286717125.0,75.0,55.1,2,,Americas
10900,Ricardo Salinas Pliego & family,67.0,Mexico,Fashion & Retail,D,M,1955-10-19 00:00:00,1258286717125.0,75.0,55.1,2,4,Americas
6900,Alejandro Bailleres Gual & family,62.0,Mexico,Diversified,U,M,1961-01-01 00:00:00,1258286717125.0,75.0,55.1,2,,Americas
6200,Maria Asuncion Aramburuzabala & family,59.0,Mexico,Food & Beverage,E,F,1963-05-02 00:00:00,1258286717125.0,75.0,55.1,2,3,Americas
4500,Juan Domingo Beckmann Legorreta & family,55.0,Mexico,Food & Beverage,U,M,1967-07-01 00:00:00,1258286717125.0,75.0,55.1,2,,Americas
4000,Rufino Vigil Gonzalez,74.0,Mexico,Metals & Mining,U,M,1948-06-01 00:00:00,1258286717125.0,75.0,55.1,2,3,Americas
3200,Antonio Del Valle Ruiz & family,84.0,Mexico,Manufacturing,D,M,1938-08-13 00:00:00,1258286717125.0,75.0,55.1,2,,Americas
3000,Carlos Hank Rhon,75.0,Mexico,Diversified,U,M,1947-12-10 00:00:00,1258286717125.0,75.0,55.1,2,3,Americas
2600,Fernando Chico Pardo,71.0,Mexico,Service,U,M,1952-02-15 00:00:00,1258286717125.0,75.0,55.1,2,4,Americas
1900,Roberto Hernandez Ramirez,81.0,Mexico,Finance & Investments,E,M,1942-03-24 00:00:00,1258286717125.0,75.0,55.1,2,3,Americas
1500,David Penaloza Alanis,49.0,Mexico,Construction & Engineering,U,M,1974-01-01 00:00:00,1258286717125.0,75.0,55.1,2,,Americas
1400,Alfredo Harp Helu & family,79.0,Mexico,Finance & Investments,U,M,1944-03-11 00:00:00,1258286717125.0,75.0,55.1,2,,Americas
83400,Mukesh Ambani,65.0,India,Diversified,D,M,1957-04-19 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
47200,Gautam Adani,60.0,India,Diversified,D,M,1962-06-24 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
25600,Shiv Nadar,77.0,India,Technology,D,M,1945-07-18 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
22600,Cyrus Poonawalla,81.0,India,Healthcare,D,M,1941-05-11 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
17500,Savitri Jindal & family,73.0,India,Metals & Mining,D,F,1950-03-20 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
15600,Dilip Shanghvi,67.0,India,Healthcare,E,M,1955-10-01 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
15300,Radhakishan Damani,68.0,India,Fashion & Retail,D,M,1955-01-01 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
14200,Kumar Birla,55.0,India,Diversified,D,M,1967-06-14 00:00:00,2611000000000.0,69.4,49.7,2,4,Asia
12900,Uday Kotak,64.0,India,Finance & Investments,D,M,1959-03-15 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
9200,Azim Premji,77.0,India,Technology,D,M,1945-07-24 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
8600,Ravi Jaipuria,68.0,India,Food & Beverage,U,M,1954-11-28 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
8200,Kushal Pal Singh,91.0,India,Real Estate,D,M,1931-08-15 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
7600,Hasmukh Chudgar & family,89.0,India,Healthcare,U,M,1933-09-19 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
7300,Benu Gopal Bangur,91.0,India,Manufacturing,U,M,1931-06-01 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
7000,Ashwin Dani & family,80.0,India,Manufacturing,D,M,1942-10-24 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
7000,Rohiqa Cyrus Mistry,55.0,India,Diversified,N,F,1967-06-06 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
7000,Shapoor Mistry,58.0,India,Diversified,N,M,1964-09-06 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
6000,Gopikishan Damani,65.0,India,Fashion & Retail,D,M,1958-01-01 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
5600,Vikram Lal & family,81.0,India,Automotive,U,M,1942-03-05 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
5400,Mahendra Choksi & family,81.0,India,Manufacturing,D,M,1941-04-19 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
5100,Rekha Jhunjhunwala,59.0,India,Finance & Investments,N,F,1963-09-12 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
4900,Murali Divi & family,72.0,India,Healthcare,D,M,1951-03-17 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
4800,Pankaj Patel,70.0,India,Healthcare,U,M,1953-03-19 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
4500,N.R. Narayana Murthy,76.0,India,Technology,U,M,1946-08-20 00:00:00,2611000000000.0,69.4,49.7,2,4,Asia
4400,Mangal Prabhat Lodha,67.0,India,Real Estate,D,M,1955-12-01 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
4000,Vinod Rai Gupta,77.0,India,Manufacturing,U,F,1945-09-15 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
4000,Rajan Mittal,63.0,India,Telecom,Split Family Fortune,M,1960-01-05 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
4000,Rakesh Mittal,67.0,India,Telecom,Split Family Fortune,M,1955-09-18 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
3900,Nusli Wadia,79.0,India,Food & Beverage,U,M,1944-02-15 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
3800,Rahul Bhatia,63.0,India,Service,Split Family Fortune,M,1959-06-10 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
3800,Chandru Raheja,82.0,India,Real Estate,U,M,1940-10-01 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
3600,Rajiv Bajaj,56.0,India,Diversified,Split Family Fortune,M,1966-12-21 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
3600,Sanjiv Bajaj,53.0,India,Diversified,Split Family Fortune,M,1969-11-02 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
3500,Vivek Chaand Sehgal,66.0,India,Automotive,U,M,1956-09-28 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
3400,Acharya Balkrishna,50.0,India,Food & Beverage,U,M,1972-07-25 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
3400,Leena Tewari,65.0,India,Healthcare,D,F,1957-09-03 00:00:00,2611000000000.0,69.4,49.7,2,4,Asia
3200,Arun Bharat Ram,82.0,India,Manufacturing,D,M,1940-11-15 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
3200,Senapathy Gopalakrishnan,67.0,India,Technology,D,M,1955-04-05 00:00:00,2611000000000.0,69.4,49.7,2,4,Asia
3200,Samir Mehta,59.0,India,Healthcare,U,M,1963-09-18 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
3200,Sudhir Mehta,68.0,India,Healthcare,U,M,1954-04-10 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
3100,Gurbachan Singh Dhingra,72.0,India,Manufacturing,D,M,1950-04-09 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
3100,Kuldip Singh Dhingra,75.0,India,Manufacturing,D,M,1947-09-02 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
3100,Ravi Modi,46.0,India,Fashion & Retail,U,M,1977-03-13 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
3000,Vivek Jain,67.0,India,Manufacturing,U,M,1955-08-30 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
3000,Harsh Mariwala,71.0,India,Food & Beverage,D,M,1951-05-14 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
3000,Ajay Piramal,67.0,India,Healthcare,D,M,1955-08-03 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2900,Vikas Oberoi,52.0,India,Real Estate,D,M,1970-09-08 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2900,Arvind Poddar,65.0,India,Automotive,D,M,1957-11-07 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2800,Joy Alukkas,66.0,India,Fashion & Retail,U,M,1956-09-04 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2800,Smita Crishna-Godrej,72.0,India,Diversified,U,F,1950-12-30 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2800,Adi Godrej,81.0,India,Diversified,U,M,1942-04-03 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2800,Jamshyd Godrej,74.0,India,Diversified,U,M,1949-01-24 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2800,Rishad Naoroji,71.0,India,Diversified,U,M,1951-08-30 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2800,Nandan Nilekani,67.0,India,Technology,D,M,1955-06-02 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2800,Ranjan Pai,50.0,India,Service,U,M,1972-11-11 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2800,Madhukar Parekh,76.0,India,Manufacturing,D,M,1947-01-01 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2700,Madhur Bajaj,70.0,India,Diversified,Split Family Fortune,M,1952-08-19 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2700,Niraj Bajaj,68.0,India,Diversified,Split Family Fortune,M,1954-10-10 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2700,Shekhar Bajaj,74.0,India,Diversified,Split Family Fortune,M,1948-06-08 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2700,Abhay Firodia,78.0,India,Automotive,D,M,1944-11-05 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2700,Nadir Godrej,72.0,India,Diversified,U,M,1951-01-01 00:00:00,2611000000000.0,69.4,49.7,2,4,Asia
2700,Nithin Kamath,43.0,India,Finance & Investments,N,M,1979-10-05 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2700,Karsanbhai Patel,79.0,India,Diversified,D,M,1944-01-07 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2700,Salil Singhal,75.0,India,Manufacturing,U,M,1947-07-21 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2600,Falguni Nayar,60.0,India,Fashion & Retail,D,F,1963-02-19 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2500,Vivek Chand Burman,85.0,India,Food & Beverage,D,M,1937-04-28 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2500,Yadu Hari Dalmia & family,75.0,India,Manufacturing,U,M,1947-06-02 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2500,Sandeep Engineer,61.0,India,Manufacturing,D,M,1961-05-11 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2500,Baba Kalyani,74.0,India,Automotive,E,M,1949-01-07 00:00:00,2611000000000.0,69.4,49.7,2,4,Asia
2500,Lachhman Das Mittal,92.0,India,Automotive,E,M,1930-11-05 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2400,Kalanithi Maran,57.0,India,Media & Entertainment,E,M,1965-07-26 00:00:00,2611000000000.0,69.4,49.7,2,4,Asia
2400,Rajan Raheja & family,68.0,India,Diversified,E,M,1954-06-01 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2300,K. Dinesh,68.0,India,Technology,D,M,1954-06-06 00:00:00,2611000000000.0,69.4,49.7,2,4,Asia
2300,Kishore Mariwala,88.0,India,Food & Beverage,D,M,1935-02-14 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2200,Prathap Reddy,91.0,India,Healthcare,D,M,1932-02-05 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2200,Radha Vembu,50.0,India,Technology,U,F,1972-12-24 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2100,Anand Burman,70.0,India,Food & Beverage,D,M,1952-05-05 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2100,Harsh Goenka,65.0,India,Diversified,E,M,1957-12-10 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2100,Sanjiv Goenka,62.0,India,Diversified,D,M,1961-01-29 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2100,Anand Mahindra,67.0,India,Diversified,U,M,1955-05-01 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2100,Rafique Malik,72.0,India,Fashion & Retail,U,M,1950-10-31 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2100,Kiran Mazumdar-Shaw,70.0,India,Healthcare,D,F,1953-03-23 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2100,Nirmal Minda,65.0,India,Automotive,D,M,1957-11-07 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2100,Raveendran Byju,41.0,India,Technology,D,M,1981-07-06 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2100,P.P. Reddy,65.0,India,Construction & Engineering,U,M,1957-08-30 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2100,Venu Srinivasan,70.0,India,Automotive,U,M,1952-12-11 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2000,Anu Aga,80.0,India,Construction & Engineering,U,F,1942-08-01 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
2000,P.V. Krishna Reddy,53.0,India,Construction & Engineering,U,M,1969-06-30 00:00:00,2611000000000.0,69.4,49.7,2,,Asia
2000,Bhadresh Shah,71.0,India,Manufacturing,U,M,1951-10-07 00:00:00,2611000000000.0,69.4,49.7,2,3,Asia
